Hostname,Date,Value
KYINDMAIL01.corp.local,20/11/2016 07:00:00,92.61945724
KYINDMAIL01.corp.local,20/11/2016 06:00:00,92.65122771
KYINDMAIL01.corp.local,20/11/2016 05:00:00,92.68299818
KYINDMAIL01.corp.local,20/11/2016 04:00:00,92.60577154
KYINDMAIL01.corp.local,20/11/2016 03:00:00,92.6062603
KYINDMAIL01.corp.local,20/11/2016 02:00:00,92.60674906
KYINDMAIL01.corp.local,20/11/2016 01:00:00,92.60577154
KYINDMAIL01.corp.local,20/11/2016 00:00:00,92.60235
KYINDMAIL01.corp.local,19/11/2016 23:00:00,92.59892845
KYINDMAIL01.corp.local,19/11/2016 22:00:00,92.60381651
KYINDMAIL01.corp.local,19/11/2016 21:00:00,92.60186124
KYINDMAIL01.corp.local,19/11/2016 20:00:00,92.59990597
KYINDMAIL01.corp.local,19/11/2016 19:00:00,92.59892845
KYINDMAIL01.corp.local,19/11/2016 18:00:00,92.59990597
KYINDMAIL01.corp.local,19/11/2016 17:00:00,92.60088348
KYINDMAIL01.corp.local,19/11/2016 16:00:00,92.59990597
KYINDMAIL01.corp.local,19/11/2016 15:00:00,92.60137248
KYINDMAIL01.corp.local,19/11/2016 14:00:00,92.60283899
KYINDMAIL01.corp.local,19/11/2016 13:00:00,92.60674906
KYINDMAIL01.corp.local,19/11/2016 12:00:00,92.60674906
KYINDMAIL01.corp.local,19/11/2016 11:00:00,92.60674906
KYINDMAIL01.corp.local,19/11/2016 10:00:00,92.60577154
KYINDMAIL01.corp.local,19/11/2016 09:00:00,92.60723782
KYINDMAIL01.corp.local,19/11/2016 08:00:00,92.60870409
KYINDMAIL01.corp.local,19/11/2016 06:00:00,92.63167667
KYINDMAIL01.corp.local,19/11/2016 05:00:00,92.65464926
KYINDMAIL01.corp.local,19/11/2016 04:00:00,92.62043476
KYINDMAIL01.corp.local,19/11/2016 03:00:00,92.61750221
KYINDMAIL01.corp.local,19/11/2016 02:00:00,92.61456966
KYINDMAIL01.corp.local,19/11/2016 01:00:00,92.61163664
KYINDMAIL01.corp.local,19/11/2016 00:00:00,92.61017036
KYINDMAIL01.corp.local,18/11/2016 23:00:00,92.60870409
KYINDMAIL01.corp.local,18/11/2016 22:00:00,92.60088348
KYINDMAIL01.corp.local,18/11/2016 21:00:00,92.59843969
KYINDMAIL01.corp.local,18/11/2016 20:00:00,92.5959959
KYINDMAIL01.corp.local,18/11/2016 19:00:00,92.59501839
KYINDMAIL01.corp.local,18/11/2016 18:00:00,92.59404087
KYINDMAIL01.corp.local,18/11/2016 17:00:00,92.59306335
KYINDMAIL01.corp.local,18/11/2016 16:00:00,92.58035517
KYINDMAIL01.corp.local,18/11/2016 15:00:00,92.58084392
KYINDMAIL01.corp.local,18/11/2016 14:00:00,92.58133268
KYINDMAIL01.corp.local,18/11/2016 13:00:00,92.57448959
KYINDMAIL01.corp.local,18/11/2016 12:00:00,92.57595611
KYINDMAIL01.corp.local,18/11/2016 11:00:00,92.57742262
KYINDMAIL01.corp.local,18/11/2016 10:00:00,92.57644463
KYINDMAIL01.corp.local,18/11/2016 09:00:00,92.57644463
KYINDMAIL01.corp.local,18/11/2016 08:00:00,92.57644463
KYINDMAIL01.corp.local,18/11/2016 07:00:00,92.57155704
KYINDMAIL01.corp.local,18/11/2016 06:00:00,92.57155704
KYINDMAIL01.corp.local,18/11/2016 05:00:00,92.57155704
KYINDMAIL01.corp.local,18/11/2016 04:00:00,92.57351208
KYINDMAIL01.corp.local,18/11/2016 03:00:00,92.57302332
KYINDMAIL01.corp.local,18/11/2016 02:00:00,92.57253456
KYINDMAIL01.corp.local,18/11/2016 01:00:00,92.56666946
KYINDMAIL01.corp.local,18/11/2016 00:00:00,92.56618071
KYINDMAIL01.corp.local,17/11/2016 23:00:00,92.56569195
KYINDMAIL01.corp.local,17/11/2016 22:00:00,92.56666946
KYINDMAIL01.corp.local,17/11/2016 21:00:00,92.56960201
KYINDMAIL01.corp.local,17/11/2016 20:00:00,92.57253456
KYINDMAIL01.corp.local,17/11/2016 19:00:00,92.57057953
KYINDMAIL01.corp.local,17/11/2016 18:00:00,92.5720458
KYINDMAIL01.corp.local,17/11/2016 17:00:00,92.57351208
KYINDMAIL01.corp.local,17/11/2016 16:00:00,92.56275892
KYINDMAIL01.corp.local,17/11/2016 15:00:00,92.56373644
KYINDMAIL01.corp.local,17/11/2016 14:00:00,92.56471395
KYINDMAIL01.corp.local,17/11/2016 13:00:00,92.56373644
KYINDMAIL01.corp.local,17/11/2016 12:00:00,92.56227016
KYINDMAIL01.corp.local,17/11/2016 11:00:00,92.56080389
KYINDMAIL01.corp.local,17/11/2016 10:00:00,92.56178141
KYINDMAIL01.corp.local,17/11/2016 09:00:00,92.55884886
KYINDMAIL01.corp.local,17/11/2016 08:00:00,92.55591631
KYINDMAIL01.corp.local,17/11/2016 07:00:00,92.55493879
KYINDMAIL01.corp.local,17/11/2016 06:00:00,92.59990621
KYINDMAIL01.corp.local,17/11/2016 05:00:00,92.64487362
KYINDMAIL01.corp.local,17/11/2016 04:00:00,92.62532282
KYINDMAIL01.corp.local,17/11/2016 03:00:00,92.57742238
KYINDMAIL01.corp.local,17/11/2016 02:00:00,92.52952194
KYINDMAIL01.corp.local,17/11/2016 01:00:00,92.62043476
KYINDMAIL01.corp.local,17/11/2016 00:00:00,92.62336755
KYINDMAIL01.corp.local,16/11/2016 23:00:00,92.62630033
KYINDMAIL01.corp.local,16/11/2016 22:00:00,92.63216543
KYINDMAIL01.corp.local,16/11/2016 21:00:00,92.63118792
KYINDMAIL01.corp.local,16/11/2016 20:00:00,92.6302104
KYINDMAIL01.corp.local,16/11/2016 19:00:00,92.62336731
KYINDMAIL01.corp.local,16/11/2016 18:00:00,92.62825513
KYINDMAIL01.corp.local,16/11/2016 17:00:00,92.63314295
KYINDMAIL01.corp.local,16/11/2016 16:00:00,92.61847973
KYINDMAIL01.corp.local,16/11/2016 15:00:00,92.63509822
KYINDMAIL01.corp.local,16/11/2016 14:00:00,92.65171671
KYINDMAIL01.corp.local,16/11/2016 13:00:00,92.64878368
KYINDMAIL01.corp.local,16/11/2016 12:00:00,92.64340734
KYINDMAIL01.corp.local,16/11/2016 11:00:00,92.63803101
KYINDMAIL01.corp.local,16/11/2016 10:00:00,92.65269422
KYINDMAIL01.corp.local,16/11/2016 09:00:00,92.65220547
KYINDMAIL01.corp.local,16/11/2016 08:00:00,92.65171671
KYINDMAIL01.corp.local,16/11/2016 06:00:00,92.6502502
KYINDMAIL01.corp.local,16/11/2016 05:00:00,92.64878368
KYINDMAIL01.corp.local,16/11/2016 04:00:00,92.54516315
KYINDMAIL01.corp.local,16/11/2016 03:00:00,92.54516315
KYINDMAIL01.corp.local,16/11/2016 02:00:00,92.54516315
KYINDMAIL01.corp.local,16/11/2016 01:00:00,92.54418564
KYINDMAIL01.corp.local,16/11/2016 00:00:00,92.54271913
KYINDMAIL01.corp.local,15/11/2016 23:00:00,92.54125261
KYINDMAIL01.corp.local,15/11/2016 22:00:00,92.54223061
KYINDMAIL01.corp.local,15/11/2016 21:00:00,92.54760694
KYINDMAIL01.corp.local,15/11/2016 20:00:00,92.55298328
KYINDMAIL01.corp.local,15/11/2016 19:00:00,92.55102825
KYINDMAIL01.corp.local,15/11/2016 18:00:00,92.55005073
KYINDMAIL01.corp.local,15/11/2016 17:00:00,92.54907322
KYINDMAIL01.corp.local,15/11/2016 16:00:00,92.54223061
KYINDMAIL01.corp.local,15/11/2016 15:00:00,92.54125285
KYINDMAIL01.corp.local,15/11/2016 14:00:00,92.5402751
KYINDMAIL01.corp.local,15/11/2016 13:00:00,92.53832006
KYINDMAIL01.corp.local,15/11/2016 12:00:00,92.53636503
KYINDMAIL01.corp.local,15/11/2016 11:00:00,92.53441
KYINDMAIL01.corp.local,15/11/2016 10:00:00,92.53343248
KYINDMAIL01.corp.local,15/11/2016 09:00:00,92.53294373
KYINDMAIL01.corp.local,15/11/2016 08:00:00,92.53245497
KYINDMAIL01.corp.local,15/11/2016 07:00:00,92.53832006
KYINDMAIL01.corp.local,15/11/2016 06:00:00,92.55591607
KYINDMAIL01.corp.local,15/11/2016 05:00:00,92.57351208
KYINDMAIL01.corp.local,15/11/2016 04:00:00,92.53245497
KYINDMAIL01.corp.local,15/11/2016 03:00:00,92.53343248
KYINDMAIL01.corp.local,15/11/2016 02:00:00,92.53441
KYINDMAIL01.corp.local,15/11/2016 00:00:00,92.53392124
KYINDMAIL01.corp.local,14/11/2016 23:00:00,92.53343248
KYINDMAIL01.corp.local,14/11/2016 22:00:00,92.53441
KYINDMAIL01.corp.local,14/11/2016 21:00:00,92.53489876
KYINDMAIL01.corp.local,14/11/2016 20:00:00,92.53538752
KYINDMAIL01.corp.local,14/11/2016 19:00:00,92.53832006
KYINDMAIL01.corp.local,14/11/2016 18:00:00,92.53685379
KYINDMAIL01.corp.local,14/11/2016 17:00:00,92.53538752
KYINDMAIL01.corp.local,14/11/2016 16:00:00,92.52267933
KYINDMAIL01.corp.local,14/11/2016 15:00:00,92.52316809
KYINDMAIL01.corp.local,14/11/2016 14:00:00,92.52365684
KYINDMAIL01.corp.local,14/11/2016 13:00:00,92.52170181
KYINDMAIL01.corp.local,14/11/2016 12:00:00,92.52121305
KYINDMAIL01.corp.local,14/11/2016 11:00:00,92.5207243
KYINDMAIL01.corp.local,14/11/2016 10:00:00,92.50703859
KYINDMAIL01.corp.local,14/11/2016 09:00:00,92.50850487
KYINDMAIL01.corp.local,14/11/2016 08:00:00,92.50997114
KYINDMAIL01.corp.local,14/11/2016 07:00:00,92.49921799
KYINDMAIL01.corp.local,14/11/2016 06:00:00,92.56080389
KYINDMAIL01.corp.local,14/11/2016 05:00:00,92.62238979
KYINDMAIL01.corp.local,14/11/2016 04:00:00,92.51681375
KYINDMAIL01.corp.local,14/11/2016 03:00:00,92.51436996
KYINDMAIL01.corp.local,14/11/2016 02:00:00,92.51192617
KYINDMAIL01.corp.local,14/11/2016 01:00:00,92.50215054
KYINDMAIL01.corp.local,14/11/2016 00:00:00,92.49775147
KYINDMAIL01.corp.local,13/11/2016 23:00:00,92.49335241
KYINDMAIL01.corp.local,13/11/2016 22:00:00,92.4865098
KYINDMAIL01.corp.local,13/11/2016 21:00:00,92.48308825
KYINDMAIL01.corp.local,13/11/2016 20:00:00,92.47966671
KYINDMAIL01.corp.local,13/11/2016 19:00:00,92.47673416
KYINDMAIL01.corp.local,13/11/2016 18:00:00,92.47086883
KYINDMAIL01.corp.local,13/11/2016 17:00:00,92.46500349
KYINDMAIL01.corp.local,13/11/2016 15:00:00,92.47135758
KYINDMAIL01.corp.local,13/11/2016 14:00:00,92.47771168
KYINDMAIL01.corp.local,13/11/2016 12:00:00,92.4825995
KYINDMAIL01.corp.local,13/11/2016 11:00:00,92.48748732
KYINDMAIL01.corp.local,13/11/2016 10:00:00,92.48553228
KYINDMAIL01.corp.local,13/11/2016 09:00:00,92.47917819
KYINDMAIL01.corp.local,13/11/2016 08:00:00,92.4728241
KYINDMAIL01.corp.local,13/11/2016 07:00:00,92.47868919
KYINDMAIL01.corp.local,13/11/2016 06:00:00,92.53001094
KYINDMAIL01.corp.local,13/11/2016 05:00:00,92.58133268
KYINDMAIL01.corp.local,13/11/2016 04:00:00,92.53636503
KYINDMAIL01.corp.local,13/11/2016 03:00:00,92.53978658
KYINDMAIL01.corp.local,13/11/2016 02:00:00,92.54320812
KYINDMAIL01.corp.local,13/11/2016 01:00:00,92.53441
KYINDMAIL01.corp.local,13/11/2016 00:00:00,92.53392124
KYINDMAIL01.corp.local,12/11/2016 23:00:00,92.53343248
KYINDMAIL01.corp.local,12/11/2016 22:00:00,92.53538752
KYINDMAIL01.corp.local,12/11/2016 21:00:00,92.53196597
KYINDMAIL01.corp.local,12/11/2016 20:00:00,92.52854443
KYINDMAIL01.corp.local,12/11/2016 18:00:00,92.52805567
KYINDMAIL01.corp.local,12/11/2016 17:00:00,92.52756691
KYINDMAIL01.corp.local,12/11/2016 16:00:00,92.52365684
KYINDMAIL01.corp.local,12/11/2016 15:00:00,92.5441854
KYINDMAIL01.corp.local,12/11/2016 14:00:00,92.56471395
KYINDMAIL01.corp.local,12/11/2016 13:00:00,92.55982637
KYINDMAIL01.corp.local,12/11/2016 12:00:00,92.5544498
KYINDMAIL01.corp.local,12/11/2016 11:00:00,92.54907322
KYINDMAIL01.corp.local,12/11/2016 10:00:00,92.54418564
KYINDMAIL01.corp.local,12/11/2016 09:00:00,92.54614067
KYINDMAIL01.corp.local,12/11/2016 08:00:00,92.5480957
KYINDMAIL01.corp.local,12/11/2016 06:00:00,92.54711819
KYINDMAIL01.corp.local,12/11/2016 05:00:00,92.54614067
KYINDMAIL01.corp.local,12/11/2016 04:00:00,92.44349718
KYINDMAIL01.corp.local,12/11/2016 03:00:00,92.44349718
KYINDMAIL01.corp.local,12/11/2016 02:00:00,92.44349718
KYINDMAIL01.corp.local,12/11/2016 01:00:00,92.44838524
KYINDMAIL01.corp.local,12/11/2016 00:00:00,92.45131779
KYINDMAIL01.corp.local,11/11/2016 23:00:00,92.45425034
KYINDMAIL01.corp.local,09/11/2016 21:00:00,92.42150235
KYINDMAIL01.corp.local,09/11/2016 19:00:00,92.41808081
KYINDMAIL01.corp.local,09/11/2016 18:00:00,92.41808081
KYINDMAIL01.corp.local,09/11/2016 16:00:00,92.41563702
KYINDMAIL01.corp.local,09/11/2016 15:00:00,92.41417074
KYINDMAIL01.corp.local,09/11/2016 13:00:00,92.41319323
KYINDMAIL01.corp.local,09/11/2016 12:00:00,92.41123795
KYINDMAIL01.corp.local,09/11/2016 10:00:00,92.40635014
KYINDMAIL01.corp.local,09/11/2016 09:00:00,92.4043951
KYINDMAIL01.corp.local,09/11/2016 07:00:00,92.40537262
KYINDMAIL01.corp.local,09/11/2016 06:00:00,92.39804101
KYINDMAIL01.corp.local,09/11/2016 04:00:00,92.39119816
KYINDMAIL01.corp.local,09/11/2016 03:00:00,92.39022064
KYINDMAIL01.corp.local,09/11/2016 01:00:00,92.38142252
KYINDMAIL01.corp.local,09/11/2016 00:00:00,92.37115812
KYINDMAIL01.corp.local,08/11/2016 22:00:00,92.36920309
KYINDMAIL01.corp.local,08/11/2016 21:00:00,92.36724806
KYINDMAIL01.corp.local,08/11/2016 19:00:00,92.36040521
KYINDMAIL01.corp.local,08/11/2016 18:00:00,92.35698366
KYINDMAIL01.corp.local,08/11/2016 16:00:00,92.35600614
KYINDMAIL01.corp.local,08/11/2016 15:00:00,92.3530736
KYINDMAIL01.corp.local,08/11/2016 13:00:00,92.35160708
KYINDMAIL01.corp.local,08/11/2016 12:00:00,92.35209584
KYINDMAIL01.corp.local,08/11/2016 10:00:00,92.34623051
KYINDMAIL01.corp.local,08/11/2016 09:00:00,92.33645487
KYINDMAIL01.corp.local,08/11/2016 07:00:00,92.33645487
KYINDMAIL01.corp.local,08/11/2016 06:00:00,92.28513312
KYINDMAIL01.corp.local,08/11/2016 04:00:00,92.27829027
KYINDMAIL01.corp.local,08/11/2016 03:00:00,92.33156705
KYINDMAIL01.corp.local,08/11/2016 01:00:00,92.33401108
KYINDMAIL01.corp.local,08/11/2016 00:00:00,92.32961225
KYINDMAIL01.corp.local,07/11/2016 22:00:00,92.32716823
KYINDMAIL01.corp.local,07/11/2016 21:00:00,92.27633524
KYINDMAIL01.corp.local,07/11/2016 19:00:00,92.28268933
KYINDMAIL01.corp.local,07/11/2016 18:00:00,92.33792114
KYINDMAIL01.corp.local,07/11/2016 16:00:00,92.33694363
KYINDMAIL01.corp.local,07/11/2016 15:00:00,92.33449984
KYINDMAIL01.corp.local,07/11/2016 13:00:00,92.33058977
KYINDMAIL01.corp.local,07/11/2016 12:00:00,92.32765698
KYINDMAIL01.corp.local,07/11/2016 10:00:00,92.33205581
KYINDMAIL01.corp.local,07/11/2016 09:00:00,92.33987641
KYINDMAIL01.corp.local,07/11/2016 07:00:00,92.34183168
KYINDMAIL01.corp.local,07/11/2016 06:00:00,92.33547759
KYINDMAIL01.corp.local,07/11/2016 04:00:00,92.32716823
KYINDMAIL01.corp.local,07/11/2016 03:00:00,92.32423544
KYINDMAIL01.corp.local,07/11/2016 01:00:00,92.32325792
KYINDMAIL01.corp.local,07/11/2016 00:00:00,92.3183701
KYINDMAIL01.corp.local,06/11/2016 22:00:00,92.31788135
KYINDMAIL01.corp.local,06/11/2016 21:00:00,92.32081413
KYINDMAIL01.corp.local,06/11/2016 19:00:00,92.32032537
KYINDMAIL01.corp.local,06/11/2016 18:00:00,92.31983662
KYINDMAIL01.corp.local,06/11/2016 16:00:00,92.31934786
KYINDMAIL01.corp.local,06/11/2016 15:00:00,92.32228041
KYINDMAIL01.corp.local,06/11/2016 13:00:00,92.3247242
KYINDMAIL01.corp.local,06/11/2016 12:00:00,92.32374668
KYINDMAIL01.corp.local,06/11/2016 10:00:00,92.32325792
KYINDMAIL01.corp.local,06/11/2016 09:00:00,92.32032537
KYINDMAIL01.corp.local,06/11/2016 07:00:00,92.31934786
KYINDMAIL01.corp.local,06/11/2016 06:00:00,92.32032537
KYINDMAIL01.corp.local,06/11/2016 04:00:00,92.3149488
KYINDMAIL01.corp.local,06/11/2016 03:00:00,92.31006098
KYINDMAIL01.corp.local,06/11/2016 01:00:00,92.31054974
KYINDMAIL01.corp.local,06/11/2016 00:00:00,92.31348228
KYINDMAIL01.corp.local,05/11/2016 22:00:00,92.31494856
KYINDMAIL01.corp.local,05/11/2016 21:00:00,92.31494856
KYINDMAIL01.corp.local,05/11/2016 19:00:00,92.31494856
KYINDMAIL01.corp.local,05/11/2016 18:00:00,92.31543755
KYINDMAIL01.corp.local,05/11/2016 16:00:00,92.31446004
KYINDMAIL01.corp.local,05/11/2016 15:00:00,92.31543755
KYINDMAIL01.corp.local,05/11/2016 13:00:00,92.31592631
KYINDMAIL01.corp.local,05/11/2016 12:00:00,92.31299353
KYINDMAIL01.corp.local,05/11/2016 10:00:00,92.31250477
KYINDMAIL01.corp.local,05/11/2016 09:00:00,92.31006098
KYINDMAIL01.corp.local,05/11/2016 07:00:00,92.31446004
KYINDMAIL01.corp.local,05/11/2016 06:00:00,92.32179165
KYINDMAIL01.corp.local,05/11/2016 04:00:00,92.3183701
KYINDMAIL01.corp.local,05/11/2016 03:00:00,92.31934762
KYINDMAIL01.corp.local,05/11/2016 01:00:00,92.32716823
KYINDMAIL01.corp.local,05/11/2016 00:00:00,92.32961225
KYINDMAIL01.corp.local,04/11/2016 22:00:00,92.33352232
KYINDMAIL01.corp.local,04/11/2016 21:00:00,92.32521295
KYINDMAIL01.corp.local,04/11/2016 19:00:00,92.30957222
KYINDMAIL01.corp.local,04/11/2016 18:00:00,92.31054974
KYINDMAIL01.corp.local,04/11/2016 16:00:00,92.31739259
KYINDMAIL01.corp.local,04/11/2016 15:00:00,92.32228041
KYINDMAIL01.corp.local,04/11/2016 13:00:00,92.32228041
KYINDMAIL01.corp.local,04/11/2016 12:00:00,92.31934786
KYINDMAIL01.corp.local,04/11/2016 10:00:00,92.31739283
KYINDMAIL01.corp.local,04/11/2016 09:00:00,92.2670486
KYINDMAIL01.corp.local,04/11/2016 07:00:00,92.26313829
KYINDMAIL01.corp.local,04/11/2016 06:00:00,92.30761719
KYINDMAIL01.corp.local,04/11/2016 04:00:00,92.30761719
KYINDMAIL01.corp.local,04/11/2016 03:00:00,92.31054974
KYINDMAIL01.corp.local,04/11/2016 01:00:00,92.31250477
KYINDMAIL01.corp.local,04/11/2016 00:00:00,92.30663943
KYINDMAIL01.corp.local,03/11/2016 22:00:00,92.29979658
KYINDMAIL01.corp.local,03/11/2016 21:00:00,92.28757715
KYINDMAIL01.corp.local,03/11/2016 19:00:00,92.28317809
KYINDMAIL01.corp.local,03/11/2016 18:00:00,92.28855467
KYINDMAIL01.corp.local,03/11/2016 16:00:00,92.28415585
KYINDMAIL01.corp.local,03/11/2016 15:00:00,92.27682424
KYINDMAIL01.corp.local,03/11/2016 13:00:00,92.27535772
KYINDMAIL01.corp.local,03/11/2016 12:00:00,92.27731276
KYINDMAIL01.corp.local,03/11/2016 10:00:00,92.27584648
KYINDMAIL01.corp.local,03/11/2016 09:00:00,92.27291393
KYINDMAIL01.corp.local,03/11/2016 07:00:00,92.27242517
KYINDMAIL01.corp.local,03/11/2016 06:00:00,92.27486896
KYINDMAIL01.corp.local,03/11/2016 04:00:00,92.27584648
KYINDMAIL01.corp.local,03/11/2016 03:00:00,92.22452497
KYINDMAIL01.corp.local,03/11/2016 01:00:00,92.21817088
KYINDMAIL01.corp.local,03/11/2016 00:00:00,92.26313829
KYINDMAIL01.corp.local,02/11/2016 22:00:00,92.26216078
KYINDMAIL01.corp.local,02/11/2016 21:00:00,92.2606945
KYINDMAIL01.corp.local,02/11/2016 19:00:00,92.25922823
KYINDMAIL01.corp.local,02/11/2016 18:00:00,92.20839524
KYINDMAIL01.corp.local,02/11/2016 16:00:00,92.15609598
KYINDMAIL01.corp.local,02/11/2016 15:00:00,92.19373202
KYINDMAIL01.corp.local,02/11/2016 13:00:00,92.23527813
KYINDMAIL01.corp.local,02/11/2016 12:00:00,92.24260974
KYINDMAIL01.corp.local,02/11/2016 10:00:00,92.24505353
KYINDMAIL01.corp.local,02/11/2016 09:00:00,92.24163198
KYINDMAIL01.corp.local,02/11/2016 07:00:00,92.23821068
KYINDMAIL01.corp.local,02/11/2016 06:00:00,92.24114346
KYINDMAIL01.corp.local,02/11/2016 04:00:00,92.23967719
KYINDMAIL01.corp.local,02/11/2016 03:00:00,92.22794652
KYINDMAIL01.corp.local,02/11/2016 01:00:00,92.22550249
KYINDMAIL01.corp.local,02/11/2016 00:00:00,92.2225697
KYINDMAIL01.corp.local,01/11/2016 22:00:00,92.21817064
KYINDMAIL01.corp.local,01/11/2016 21:00:00,92.22012591
KYINDMAIL01.corp.local,01/11/2016 19:00:00,92.22012591
KYINDMAIL01.corp.local,01/11/2016 18:00:00,92.21817064
KYINDMAIL01.corp.local,01/11/2016 16:00:00,92.21670437
KYINDMAIL01.corp.local,01/11/2016 15:00:00,92.21572685
KYINDMAIL01.corp.local,01/11/2016 13:00:00,92.2127943
KYINDMAIL01.corp.local,01/11/2016 12:00:00,92.20399642
KYINDMAIL01.corp.local,01/11/2016 10:00:00,92.19764233
KYINDMAIL01.corp.local,01/11/2016 09:00:00,92.19373202
KYINDMAIL01.corp.local,01/11/2016 07:00:00,92.19031048
KYINDMAIL01.corp.local,01/11/2016 06:00:00,92.19079924
KYINDMAIL01.corp.local,01/11/2016 04:00:00,92.1888442
KYINDMAIL01.corp.local,01/11/2016 03:00:00,92.18395638
KYINDMAIL01.corp.local,01/11/2016 01:00:00,92.18297863
KYINDMAIL01.corp.local,01/11/2016 00:00:00,92.18151236
KYINDMAIL01.corp.local,31/10/2016 22:00:00,92.17857981
KYINDMAIL01.corp.local,31/10/2016 21:00:00,92.17613602
KYINDMAIL01.corp.local,31/10/2016 19:00:00,92.1751585
KYINDMAIL01.corp.local,31/10/2016 18:00:00,92.18297887
KYINDMAIL01.corp.local,31/10/2016 16:00:00,92.17564726
KYINDMAIL01.corp.local,31/10/2016 15:00:00,92.1609838
KYINDMAIL01.corp.local,31/10/2016 13:00:00,92.15805101
KYINDMAIL01.corp.local,31/10/2016 12:00:00,92.15658474
KYINDMAIL01.corp.local,31/10/2016 10:00:00,92.15853977
KYINDMAIL01.corp.local,31/10/2016 09:00:00,92.15560722
KYINDMAIL01.corp.local,31/10/2016 07:00:00,92.14925313
KYINDMAIL01.corp.local,31/10/2016 06:00:00,92.14778662
KYINDMAIL01.corp.local,31/10/2016 04:00:00,92.14925313
KYINDMAIL01.corp.local,31/10/2016 03:00:00,92.14925313
KYINDMAIL01.corp.local,31/10/2016 01:00:00,92.14778662
KYINDMAIL01.corp.local,31/10/2016 00:00:00,92.14241028
KYINDMAIL01.corp.local,30/10/2016 22:00:00,92.1370337
KYINDMAIL01.corp.local,30/10/2016 21:00:00,92.13898873
KYINDMAIL01.corp.local,30/10/2016 19:00:00,92.14045525
KYINDMAIL01.corp.local,30/10/2016 18:00:00,92.14192152
KYINDMAIL01.corp.local,30/10/2016 16:00:00,92.13996625
KYINDMAIL01.corp.local,30/10/2016 15:00:00,92.13801122
KYINDMAIL01.corp.local,30/10/2016 13:00:00,92.13996649
KYINDMAIL01.corp.local,30/10/2016 12:00:00,92.14143276
KYINDMAIL01.corp.local,30/10/2016 10:00:00,92.13996625
KYINDMAIL01.corp.local,30/10/2016 09:00:00,92.1365447
KYINDMAIL01.corp.local,30/10/2016 07:00:00,92.13605595
KYINDMAIL01.corp.local,30/10/2016 06:00:00,92.13849997
KYINDMAIL01.corp.local,30/10/2016 04:00:00,92.14045525
KYINDMAIL01.corp.local,30/10/2016 03:00:00,92.13947773
KYINDMAIL01.corp.local,30/10/2016 01:00:00,92.140944
KYINDMAIL01.corp.local,30/10/2016 00:00:00,92.13947749
KYINDMAIL01.corp.local,29/10/2016 22:00:00,92.1365447
KYINDMAIL01.corp.local,29/10/2016 21:00:00,92.1365447
KYINDMAIL01.corp.local,29/10/2016 19:00:00,92.13458967
KYINDMAIL01.corp.local,29/10/2016 18:00:00,92.13458967
KYINDMAIL01.corp.local,29/10/2016 16:00:00,92.13605595
KYINDMAIL01.corp.local,29/10/2016 15:00:00,92.13458967
KYINDMAIL01.corp.local,29/10/2016 13:00:00,92.13458967
KYINDMAIL01.corp.local,29/10/2016 12:00:00,92.13947749
KYINDMAIL01.corp.local,29/10/2016 10:00:00,92.14289904
KYINDMAIL01.corp.local,29/10/2016 09:00:00,92.14192152
KYINDMAIL01.corp.local,29/10/2016 07:00:00,92.13947773
KYINDMAIL01.corp.local,29/10/2016 06:00:00,92.13850021
KYINDMAIL01.corp.local,29/10/2016 04:00:00,92.14143276
KYINDMAIL01.corp.local,29/10/2016 03:00:00,92.14387655
KYINDMAIL01.corp.local,29/10/2016 01:00:00,92.140944
KYINDMAIL01.corp.local,29/10/2016 00:00:00,92.13996649
KYINDMAIL01.corp.local,28/10/2016 22:00:00,92.14680934
KYINDMAIL01.corp.local,28/10/2016 21:00:00,92.14876437
KYINDMAIL01.corp.local,28/10/2016 19:00:00,92.13996625
KYINDMAIL01.corp.local,28/10/2016 18:00:00,92.13458967
KYINDMAIL01.corp.local,28/10/2016 16:00:00,92.13214588
KYINDMAIL01.corp.local,28/10/2016 15:00:00,92.12628055
KYINDMAIL01.corp.local,28/10/2016 13:00:00,92.13067961
KYINDMAIL01.corp.local,28/10/2016 12:00:00,92.13654494
KYINDMAIL01.corp.local,28/10/2016 10:00:00,92.13556719
KYINDMAIL01.corp.local,28/10/2016 09:00:00,92.13507843
KYINDMAIL01.corp.local,28/10/2016 07:00:00,92.12774682
KYINDMAIL01.corp.local,28/10/2016 06:00:00,92.11748266
KYINDMAIL01.corp.local,28/10/2016 04:00:00,92.1130836
KYINDMAIL01.corp.local,28/10/2016 03:00:00,92.11601615
KYINDMAIL01.corp.local,28/10/2016 01:00:00,92.11894894
KYINDMAIL01.corp.local,28/10/2016 00:00:00,92.1169939
KYINDMAIL01.corp.local,27/10/2016 22:00:00,92.11357236
KYINDMAIL01.corp.local,27/10/2016 21:00:00,92.10672951
KYINDMAIL01.corp.local,27/10/2016 19:00:00,92.10966229
KYINDMAIL01.corp.local,27/10/2016 18:00:00,92.1169939
KYINDMAIL01.corp.local,27/10/2016 16:00:00,92.11748266
KYINDMAIL01.corp.local,27/10/2016 15:00:00,92.05931807
KYINDMAIL01.corp.local,27/10/2016 13:00:00,92.0451436
KYINDMAIL01.corp.local,27/10/2016 12:00:00,92.09157753
KYINDMAIL01.corp.local,27/10/2016 10:00:00,92.09548759
KYINDMAIL01.corp.local,27/10/2016 09:00:00,92.09842014
